,nature,type,id,description,cwe_counts
796,ParentOf,base,91,XML Injection (aka Blind XPath Injection),28
797,ParentOf,base,914,Improper Control of Dynamically-Identified Variables,1
798,ParentOf,base,915,Improperly Controlled Modification of Dynamically-Determined Object Attributes,1
799,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,12
800,ParentOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),122
801,ParentOf,base,918,Server-Side Request Forgery (SSRF),7
802,ParentOf,base,920,Improper Restriction of Power Consumption,712
803,ParentOf,base,921,Storage of Sensitive Data in a Mechanism without Access Control,15
804,ParentOf,base,924,Improper Enforcement of Message Integrity During Transmission in a Communication Channel,84
805,ParentOf,base,93,Improper Neutralization of CRLF Sequences ('CRLF Injection'),14
806,ParentOf,base,939,Improper Authorization in Handler for Custom URL Scheme,15
807,ParentOf,base,94,Improper Control of Generation of Code ('Code Injection'),29
808,ParentOf,base,940,Improper Verification of Source of a Communication Channel,26
809,ParentOf,base,96,Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection'),90
810,ParentOf,chain,680,Integer Overflow to Buffer Overflow,296
811,ParentOf,chain,690,Unchecked Return Value to NULL Pointer Dereference,2
812,ParentOf,chain,692,Incomplete Denylist to Cross-Site Scripting,10
813,ParentOf,class,1023,Incomplete Comparison with Missing Factors,101
814,ParentOf,class,1039,Inadequate Detection or Handling of Adversarial Input Perturbations in Automated Recognition Mechanism,113
815,ParentOf,class,114,Process Control,484
816,ParentOf,class,1176,Inefficient CPU Computation,1
817,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,468
818,ParentOf,class,1263,Improper Physical Access Control,27
819,ParentOf,class,1294,Insecure Security Identifier Mechanism,27
820,ParentOf,class,1390,Weak Authentication,12
821,ParentOf,class,1419,Incorrect Initialization of Resource,58
822,ParentOf,class,185,Incorrect Regular Expression,101
823,ParentOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,8
824,ParentOf,class,269,Improper Privilege Management,27
825,ParentOf,class,271,Privilege Dropping / Lowering Errors,2
826,ParentOf,class,282,Improper Ownership Management,27
827,ParentOf,class,285,Improper Authorization,54
828,ParentOf,class,286,Incorrect User Management,27
829,ParentOf,class,287,Improper Authentication,54
830,ParentOf,class,311,Missing Encryption of Sensitive Data,12
831,ParentOf,class,326,Inadequate Encryption Strength,12
832,ParentOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,12
833,ParentOf,class,330,Use of Insufficiently Random Values,12
834,ParentOf,class,340,Generation of Predictable Numbers or Identifiers,2
835,ParentOf,class,345,Insufficient Verification of Data Authenticity,12
836,ParentOf,class,346,Origin Validation Error,111
837,ParentOf,class,362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),8
838,ParentOf,class,377,Insecure Temporary File,8
839,ParentOf,class,402,Transmission of Private Resources into a New Sphere ('Resource Leak'),8
840,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),356
841,ParentOf,class,406,Insufficient Control of Network Message Volume (Network Amplification),1
842,ParentOf,class,407,Inefficient Algorithmic Complexity,1
843,ParentOf,class,424,Improper Protection of Alternate Path,12
844,ParentOf,class,522,Insufficiently Protected Credentials,20
845,ParentOf,class,602,Client-Side Enforcement of Server-Side Security,12
846,ParentOf,class,636,Not Failing Securely ('Failing Open'),30
847,ParentOf,class,638,Not Using Complete Mediation,15
848,ParentOf,class,642,External Control of Critical State Data,8
849,ParentOf,class,653,Improper Isolation or Compartmentalization,12
850,ParentOf,class,655,Insufficient Psychological Acceptability,12
851,ParentOf,class,656,Reliance on Security Through Obscurity,12
852,ParentOf,class,667,Improper Locking,32
853,ParentOf,class,674,Uncontrolled Recursion,18
854,ParentOf,class,732,Incorrect Permission Assignment for Critical Resource,14
855,ParentOf,class,75,Failure to Sanitize Special Elements into a Different Plane (Special Element Injection),14
856,ParentOf,class,77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),28
857,ParentOf,class,862,Missing Authorization,33
858,ParentOf,class,863,Incorrect Authorization,33
859,ParentOf,class,909,Missing Initialization of Resource,116
860,ParentOf,class,923,Improper Restriction of Communication Channel to Intended Endpoints,27
861,ParentOf,class,943,Improper Neutralization of Special Elements in Data Query Logic,14
862,ParentOf,class,99,Improper Control of Resource Identifiers ('Resource Injection'),14
863,ParentOf,composite,352,Cross-Site Request Forgery (CSRF),84
864,ParentOf,composite,61,UNIX Symbolic Link (Symlink) Following,41
865,ParentOf,composite,689,Permission Race Condition During Resource Copy,24
866,ParentOf,variant,1004,Sensitive Cookie Without 'HttpOnly' Flag,3
867,ParentOf,variant,102,Struts: Duplicate Validation Forms,468
868,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,468
869,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,468
870,ParentOf,variant,105,Struts: Form Field Without Validator,468
871,ParentOf,variant,106,Struts: Plug-in Framework not in Use,468
872,ParentOf,variant,107,Struts: Unused Validation Form,468
873,ParentOf,variant,1077,Floating Point Comparison with Incorrect Operator,101
874,ParentOf,variant,108,Struts: Unvalidated Action Form,468
875,ParentOf,variant,109,Struts: Validator Turned Off,468
876,ParentOf,variant,1096,Singleton Class Instance Creation without Proper Locking or Synchronization,16
877,ParentOf,variant,110,Struts: Validator Without Form Field,468
878,ParentOf,variant,111,Direct Use of Unsafe JNI,468
879,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),490
880,ParentOf,variant,121,Stack-based Buffer Overflow,305
881,ParentOf,variant,122,Heap-based Buffer Overflow,305
882,ParentOf,variant,1222,Insufficient Granularity of Address Regions Protected by Register Locks,7
883,ParentOf,variant,126,Buffer Over-read,420
884,ParentOf,variant,127,Buffer Under-read,420
885,ParentOf,variant,129,Improper Validation of Array Index,468
886,ParentOf,variant,1321,Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),4
887,ParentOf,variant,1385,Missing Origin Validation in WebSockets,26
888,ParentOf,variant,192,Integer Coercion Error,40
889,ParentOf,variant,194,Unexpected Sign Extension,120
890,ParentOf,variant,195,Signed to Unsigned Conversion Error,120
891,ParentOf,variant,196,Unsigned to Signed Conversion Error,120
892,ParentOf,variant,234,Failure to Handle Missing Parameter,1
893,ParentOf,variant,235,Improper Handling of Extra Parameters,1
894,ParentOf,variant,236,Improper Handling of Undefined Parameters,1
895,ParentOf,variant,24,Path Traversal: '../filedir',5
896,ParentOf,variant,243,Creation of chroot Jail Without Changing Working Directory,6
897,ParentOf,variant,25,Path Traversal: '/../filedir',5
898,ParentOf,variant,258,Empty Password in Configuration File,8
899,ParentOf,variant,26,Path Traversal: '/dir/../filename',5
900,ParentOf,variant,27,Path Traversal: 'dir/../../filename',5
901,ParentOf,variant,277,Insecure Inherited Permissions,3
902,ParentOf,variant,278,Insecure Preserved Inherited Permissions,3
903,ParentOf,variant,279,Incorrect Execution-Assigned Permissions,3
904,ParentOf,variant,28,Path Traversal: '..\filedir',5
905,ParentOf,variant,29,Path Traversal: '\..\filename',5
906,ParentOf,variant,291,Reliance on IP Address for Authentication,1
907,ParentOf,variant,293,Using Referer Field for Authentication,1
908,ParentOf,variant,297,Improper Validation of Certificate with Host Mismatch,28
909,ParentOf,variant,298,Improper Validation of Certificate Expiration,28
910,ParentOf,variant,30,Path Traversal: '\dir\..\filename',5
911,ParentOf,variant,31,Path Traversal: 'dir\..\..\filename',5
912,ParentOf,variant,32,Path Traversal: '...' (Triple Dot),5
913,ParentOf,variant,33,Path Traversal: '....' (Multiple Dot),5
914,ParentOf,variant,332,Insufficient Entropy in PRNG,1
915,ParentOf,variant,333,Improper Handling of Insufficient Entropy in TRNG,31
916,ParentOf,variant,34,Path Traversal: '....//',5
917,ParentOf,variant,35,Path Traversal: '.../...//',5
918,ParentOf,variant,350,Reliance on Reverse DNS Resolution for a Security-Critical Action,2
919,ParentOf,variant,37,Path Traversal: '/absolute/pathname/here',10
920,ParentOf,variant,38,Path Traversal: '\absolute\pathname\here',10
921,ParentOf,variant,39,Path Traversal: 'C:dirname',10
922,ParentOf,variant,40,Path Traversal: '\\UNC\share\name\' (Windows UNC Share),10
923,ParentOf,variant,401,Missing Release of Memory after Effective Lifetime,134
924,ParentOf,variant,42,Path Equivalence: 'filename.' (Trailing Dot),5
925,ParentOf,variant,44,Path Equivalence: 'file.name' (Internal Dot),5
926,ParentOf,variant,456,Missing Initialization of a Variable,116
927,ParentOf,variant,457,Use of Uninitialized Variable,163
928,ParentOf,variant,46,Path Equivalence: 'filename ' (Trailing Space),5
929,ParentOf,variant,467,Use of sizeof() on a Pointer Type,66
930,ParentOf,variant,47,Path Equivalence: ' filename' (Leading Space),5
931,ParentOf,variant,473,PHP External Variable Modification,3
932,ParentOf,variant,48,Path Equivalence: 'file name' (Internal Whitespace),5
933,ParentOf,variant,49,Path Equivalence: 'filename/' (Trailing Slash),5
934,ParentOf,variant,491,Public cloneable() Method Without Final ('Object Hijack'),8
935,ParentOf,variant,492,Use of Inner Class Containing Sensitive Data,8
936,ParentOf,variant,493,Critical Public Variable Without Final Modifier,8
937,ParentOf,variant,498,Cloneable Class Containing Sensitive Information,8
938,ParentOf,variant,499,Serializable Class Containing Sensitive Data,8
939,ParentOf,variant,50,Path Equivalence: '//multiple/leading/slash',5
940,ParentOf,variant,51,Path Equivalence: '/multiple//internal/slash',5
941,ParentOf,variant,52,Path Equivalence: '/multiple/trailing/slash//',5
942,ParentOf,variant,525,Use of Web Browser Cache Containing Sensitive Information,14
943,ParentOf,variant,53,Path Equivalence: '\multiple\\internal\backslash',5
944,ParentOf,variant,54,Path Equivalence: 'filedir\' (Trailing Backslash),5
945,ParentOf,variant,543,Use of Singleton Pattern Without Synchronization in a Multithreaded Context,16
946,ParentOf,variant,55,Path Equivalence: '/./' (Single Dot Directory),5
947,ParentOf,variant,550,Server-generated Error Message Containing Sensitive Information,22
948,ParentOf,variant,56,Path Equivalence: 'filedir*' (Wildcard),5
949,ParentOf,variant,564,SQL Injection: Hibernate,21
950,ParentOf,variant,566,Authorization Bypass Through User-Controlled SQL Primary Key,1
951,ParentOf,variant,57,Path Equivalence: 'fakedir/../realdir/filename',5
952,ParentOf,variant,58,Path Equivalence: Windows 8.3 Filename,5
953,ParentOf,variant,581,Object Model Violation: Just One of Equals and Hashcode Defined,101
954,ParentOf,variant,582,"Array Declared Public, Final, and Static",8
955,ParentOf,variant,583,finalize() Method Declared Public,8
956,ParentOf,variant,588,Attempt to Access Child of a Non-structure Pointer,18
957,ParentOf,variant,598,Use of HTTP Request With Sensitive Query String,7
958,ParentOf,variant,599,Missing Validation of OpenSSL Certificate,28
959,ParentOf,variant,600,Uncaught Exception in Servlet,10
960,ParentOf,variant,607,Public Static Final Field References Mutable Object,3
961,ParentOf,variant,608,Struts: Non-private Field in ActionForm Class,8
962,ParentOf,variant,616,Incomplete Identification of Uploaded File Variables (PHP),42
963,ParentOf,variant,618,Exposed Unsafe ActiveX Method,1
964,ParentOf,variant,62,UNIX Hard Link,41
965,ParentOf,variant,622,Improper Validation of Function Hook Arguments,468
966,ParentOf,variant,626,Null Byte Interaction Error (Poison Null Byte),13
967,ParentOf,variant,64,Windows Shortcut Following (.LNK),41
968,ParentOf,variant,644,Improper Neutralization of HTTP Headers for Scripting Syntax,11
969,ParentOf,variant,646,Reliance on File Name or Extension of Externally-Supplied File,42
970,ParentOf,variant,647,Use of Non-Canonical URL Paths for Authorization Decisions,6
971,ParentOf,variant,65,Windows Hard Link,41
972,ParentOf,variant,650,Trusting HTTP Permission Methods on the Server Side,13
973,ParentOf,variant,761,Free of Pointer not at Start of Buffer,67
974,ParentOf,variant,762,Mismatched Memory Management Routines,67
975,ParentOf,variant,774,Allocation of File Descriptors or Handles Without Limits or Throttling,207
976,ParentOf,variant,775,Missing Release of File Descriptor or Handle after Effective Lifetime,134
977,ParentOf,variant,777,Regular Expression without Anchors,4
978,ParentOf,variant,780,Use of RSA Algorithm without OAEP,12
979,ParentOf,variant,782,Exposed IOCTL with Insufficient Access Control,1
980,ParentOf,variant,784,Reliance on Cookies without Validation and Integrity Checking in a Security Decision,1
981,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,563
982,ParentOf,variant,789,Memory Allocation with Excessive Size Value,207
983,ParentOf,variant,8,J2EE Misconfiguration: Entity Bean Declared Remote,8
984,ParentOf,variant,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),138
985,ParentOf,variant,81,Improper Neutralization of Script in an Error Message Web Page,138
986,ParentOf,variant,82,Improper Neutralization of Script in Attributes of IMG Tags in a Web Page,2
987,ParentOf,variant,827,Improper Control of Document Type Definition,40
988,ParentOf,variant,83,Improper Neutralization of Script in Attributes in a Web Page,138
989,ParentOf,variant,830,Inclusion of Web Functionality from an Untrusted Source,29
990,ParentOf,variant,84,Improper Neutralization of Encoded URI Schemes in a Web Page,138
991,ParentOf,variant,85,Doubled Character XSS Manipulations,138
992,ParentOf,variant,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,151
993,ParentOf,variant,87,Improper Neutralization of Alternate XSS Syntax,138
994,ParentOf,variant,926,Improper Export of Android Application Components,6
995,ParentOf,variant,927,Use of Implicit Intent for Sensitive Communication,14
996,ParentOf,variant,942,Permissive Cross-domain Security Policy with Untrusted Domains,1
997,ParentOf,variant,95,Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection'),90
998,ParentOf,variant,98,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),40
999,PeerOf,base,123,Write-what-where Condition,15
1000,PeerOf,base,128,Wrap-around Error,296
1001,PeerOf,base,1287,Improper Validation of Specified Type of Input,40
1002,PeerOf,base,1289,Improper Validation of Unsafe Equivalence in Input,15
1003,PeerOf,base,1295,Debug Messages Revealing Unnecessary Information,22
1004,PeerOf,base,1304,Improperly Preserved Integrity of Hardware Configuration State During a Power Save/Restore Operation,42
1005,PeerOf,base,1325,Improperly Controlled Sequential Memory Allocation,130
1006,PeerOf,base,1339,Insufficient Precision or Accuracy of a Real Number,296
1007,PeerOf,base,1429,Missing Security-Relevant Feedback for Unexecuted Operations in Hardware Interface,2
1008,PeerOf,base,178,Improper Handling of Case Sensitivity,5
1009,PeerOf,base,183,Permissive List of Allowed Inputs,4
1010,PeerOf,base,184,Incomplete List of Disallowed Inputs,4
1011,PeerOf,base,273,Improper Check for Dropped Privileges,2
1012,PeerOf,base,280,Improper Handling of Insufficient Permissions or Privileges,4
1013,PeerOf,base,290,Authentication Bypass by Spoofing,4
1014,PeerOf,base,301,Reflection Attack in an Authentication Protocol,12
1015,PeerOf,base,322,Key Exchange without Entity Authentication,28
1016,PeerOf,base,351,Insufficient Type Distinction,26
1017,PeerOf,base,353,Missing Support for Integrity Check,8
1018,PeerOf,base,386,Symbolic Name not Mapping to Correct Object,34
1019,PeerOf,base,41,Improper Resolution of Path Equivalence,5
1020,PeerOf,base,426,Untrusted Search Path,1
1021,PeerOf,base,427,Uncontrolled Search Path Element,2
1022,PeerOf,base,428,Unquoted Search Path or Element,2
1023,PeerOf,base,430,Deployment of Wrong Handler,13
1024,PeerOf,base,434,Unrestricted Upload of File with Dangerous Type,13
1025,PeerOf,base,502,Deserialization of Untrusted Data,3
1026,PeerOf,base,551,Incorrect Behavior Order: Authorization Before Parsing and Canonicalization,5
1027,PeerOf,base,603,Use of Client-Side Authentication,4
1028,PeerOf,base,611,Improper Restriction of XML External Entity Reference,7
1029,PeerOf,base,625,Permissive Regular Expression,10
1030,PeerOf,base,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),12
1031,PeerOf,base,836,Use of Password Hash Instead of Password for Authentication,4
1032,PeerOf,base,915,Improperly Controlled Modification of Dynamically-Determined Object Attributes,278
1033,PeerOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),12
1034,PeerOf,class,20,Improper Input Validation,42
1035,PeerOf,class,300,Channel Accessible by Non-Endpoint,4
1036,PeerOf,class,311,Missing Encryption of Sensitive Data,12
1037,PeerOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,2
1038,PeerOf,class,345,Insufficient Verification of Data Authenticity,468
1039,PeerOf,class,404,Improper Resource Shutdown or Release,1
1040,PeerOf,class,405,Asymmetric Resource Consumption (Amplification),67
1041,PeerOf,class,436,Interpretation Conflict,13
1042,PeerOf,class,441,Unintended Proxy or Intermediary ('Confused Deputy'),13
1043,PeerOf,class,451,User Interface (UI) Misrepresentation of Critical Information,26
1044,PeerOf,class,602,Client-Side Enforcement of Server-Side Security,5
1045,PeerOf,class,99,Improper Control of Resource Identifiers ('Resource Injection'),11
1046,PeerOf,composite,352,Cross-Site Request Forgery (CSRF),138
1047,PeerOf,variant,187,Partial String Comparison,4
1048,PeerOf,variant,239,Failure to Handle Incomplete Element,67
1049,PeerOf,variant,370,Missing Check for Certificate Revocation after Initial Check,9
1050,PeerOf,variant,415,Double Free,63
1051,PeerOf,variant,416,Use After Free,15
1052,PeerOf,variant,646,Reliance on File Name or Extension of Externally-Supplied File,13
1053,PeerOf,variant,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,10
